,0,1,2,3,4
2020,entertainment,"ઇશા ગુપ્તાએ સોશિયલ મીડિયા પર ફેન્સને આપ્યો હોટનેસનો ડોઝ, જુઓ તસવીર",entertainment,0.9995465874671936,ee
2021,tech,"2019માં ઓડી લોન્ચ કરશે ઇલેકટ્રીક SUV,  જુઓ કેવી છે Audi E-Tron",entertainment,0.9999642372131348,te
2022,entertainment,ટીવીની 'સંસ્કારી બહુ'નો સુપર બોલ્ડ અંદાજ જોઇ તમારી આંખો પણ પહોળી થઇ જશે,entertainment,0.9994140863418579,ee
2023,entertainment,"ભારતીય સેનામાં રહી ચુક્યા છે આ 10 એક્ટ્રેસિસનાં પિતા, એકની આતંકવાદીઓએ કરી હતી હત્યા",entertainment,0.9997045397758484,ee
2024,entertainment,"મુકેશ ભટ્ટની પુત્રી સાક્ષીના રિસેપ્શનમાં આવ્યા બોલિવૂડ સ્ટાર્સ, તસવીરો",entertainment,0.9994140863418579,ee
2025,business,"વિશ્વના આ 9 દેશમાં થાય છે સૌથી વધુ કેરી, ભારત છે ટોપ પર",entertainment,0.9996802806854248,be
2026,entertainment,શુ હવે 2019માં ફરહાન કરશે GF શિવાની દાંડેકર સાથે લગ્ન ?,entertainment,0.9992305040359497,ee
2027,entertainment,Hot Photos: સની લિયોનનું નવું ફોટોશૂટ ઇન્ટરનેટ પર આગની જેમ વાઇરલ,entertainment,0.9996780157089233,ee
2028,tech,"Oppo K1નો સેલ શરૂ, આવી રીતે મેળવો બમ્પર ડિસ્કાઉન્ટ",entertainment,0.9996596574783325,te
2029,entertainment,"દીશા પટનીએ ફરી શેર કરી બિકિની તસવીર, સોશિયલ મીડિયા પર વાયરલ",entertainment,0.9994685053825378,ee
2030,tech,"OnePlus 7નો ફર્સ્ટ લૂક આવ્યો સામે, જુઓ Video",entertainment,0.9999072551727295,te
2031,tech,ફોનની Battery સાથે જોડાયેલી એવી 6 વાતો જે ખરેખરમાં છે તે તદ્દન જુઠ્ઠી,entertainment,0.9973543882369995,te
2032,business,"મોદી સરકારે રદ કર્યું 13 પોઇન્ટ રોસ્ટર, મળશે પહેલા જેવું અનામત",entertainment,0.9980037808418274,be
2033,tech,આ વર્ષથી હિન્દીમાં બોલવા લાગશે ગૂગલ આસિસ્ટન્ટ,entertainment,0.9990333318710327,te
2034,business,"હવે માત્ર આ કોડથી ખોલી શકશો બેન્ક એકાઉન્ટ, મોદી સરકાર બનાવી રહી છે પ્લાન",entertainment,0.9994221925735474,be
2035,entertainment,"PM મોદીની બાયોપિક કરશે વિવેક ઓબેરોય, 7 જાન્યુઆરીએ રિલીઝ થશે FIRST LOOK",entertainment,0.9995754361152649,ee
2036,business,"જાણો, દુનિયાના એ દેશો વિશે જ્યાં કોઈ ગરીબ નથી",entertainment,0.9990435242652893,be
2037,business,ઓફર : 6 ઓક્ટોબરે સ્ટારબક્સમાં દરેક ડ્રિંક્સ ફક્ત 100 રૂપિયામાં,entertainment,0.9980666041374207,be
2038,business,LIC જીવન સરલ પોલીસીઃ 10 વર્ષ સુધી બન્યા રહેવા પર મળશે આ ફાયદો,entertainment,0.9992116689682007,be
2039,entertainment,"જયમાલા સમયે ભાવૂક થઇ પ્રિયંકા ચોપરા, આંખોમાં આવ્યા આંસુ",entertainment,0.9993011951446533,ee
2040,business,RBIએ વ્યાજદરમાં ન કર્યા કોઇ ફેરફાર,entertainment,0.9987640380859375,be
2041,tech,WhatsApp પર મિત્રોને  Link મોકલો છો તો જાણી લો આ મોટા ફેરફાર વિશે,entertainment,0.9822371602058411,te
2042,tech,આધારકાર્ડને સુરક્ષિત બનાવવા માટે સરકાર લાવી આ ખાસ કોડ,entertainment,0.9994279742240906,te
2043,tech,આ સ્માર્ટફોન પર મળી રહ્યું છે 6000 રૂપિયા સુધીનું ડિસ્કાઉન્ટ,entertainment,0.9996185302734375,te
2044,business,માઇક્રોમેક્સનો 4 GB રેમ અને 13 MP કેમેરાવાળો સ્માર્ટફોન યૂનિકોર્ન બજારમાં લોન્ચ,entertainment,0.8835437297821045,be
2045,tech,"Freeમાં મળી રહ્યો છે વીવોનો આ સ્માર્ટફોન, 15 નવેમ્બર સુધી છે ઓફર",entertainment,0.9907015562057495,te
2046,business,"2000 બાદ હવે આવશે 200 રૂપિયાની નોટ, ડુપ્લીકેટ બનાવવી મુશ્કેલ",entertainment,0.9998534917831421,be
2047,entertainment,"જ્યારે આ છોકરીને લતાએ કહ્યું હતું, 'તું તો અસલ મારા જેવું જ ગાય છે'",entertainment,0.9996726512908936,ee
2048,entertainment,"અમૃતા રાવને જોઇ પત્નીને ભૂલ્યો કપિલ શર્મા, લગ્ન અંગે કહ્યું કંઇક આવું",entertainment,0.9994398951530457,ee
2049,tech,બજેટ ફોન Realme2 થકી 44 કલાક સુધી કરી શકો છો વાત,entertainment,0.9681975841522217,te
2050,business,આ સરકારી સ્કીમથી શરૂ કરો બિઝનેસ અને કરો લાખોની કમાણી,entertainment,0.9990435242652893,be
2051,entertainment,હિઝબુલના આતંકીઓએ આ અભિનેત્રીના પિતાની કરી હતી હત્યા,entertainment,0.9988439083099365,ee
2052,entertainment,"પ્રિયંકા ચોપરા અને નિક જોધપુરમાં કરશે Grand Indian Wedding, જાણો તારીખ",entertainment,0.9598617553710938,ee
2053,entertainment,Photos: સનલાઇટ ફોટોગ્રાફીનો આનંદ માણતી નજરે પડી સોનમ,entertainment,0.9996238946914673,ee
2054,entertainment,B'Day: જ્યારે કરણ જોહરે પહેલી વખત તેની સેક્સુઆલિટી પર કર્યો હતો ખુલાસો,entertainment,0.999221682548523,ee
2055,entertainment,"આ ડાયરેક્ટરની ફિલ્મથી હલી ગયું હતું અંડરવર્લ્ડ, મળી હતી ધમકીઓ",entertainment,0.9988439083099365,ee
2056,tech,"હવે Mi 2 ફોન ખરીદવો વધુ સરળ, મળી રહ્યું છે આટલું કેશબેક",entertainment,0.9998723268508911,te
2057,entertainment,"બેંગલુરૂ જવા રવાના થયા રણવીર-દીપિકા, હાથમાં હાથ નાંખીને આપ્યો પોઝ",entertainment,0.9996726512908936,ee
2058,entertainment,પ્રિયંકા ચોપડા નીરવ મોદીની બ્રાન્ડ એમ્બેસેડર પદેથી હટી,entertainment,0.9994685053825378,ee
2059,tech,ફેસબુકનો ઉપયોગ કરવા માટે આપવા પડી શકે છે હવે પૈસા !,entertainment,0.9996460676193237,te
2060,entertainment,"PHOTOS: મનિષ મલ્હોત્રાએ આપી પાર્ટી, જુઓ બોલિવૂડ હસીનાઓની એક ઝલક",entertainment,0.9998082518577576,ee
2061,business,"સતત બીજા દિવસે સસ્તું થયુ સોનું, જાણો 10 ગ્રામ ગોલ્ડના ભાવ",entertainment,0.9996476173400879,be
2062,tech,"Instagramમાં આવી રહ્યું છે કમાલનું ફિચર, ડેસ્કટૉપથી જ કરી શકાશે આ કામ",entertainment,0.9993011951446533,te
2063,entertainment,"Zero trailer: શાહરૂખે કહ્યું, આ મારા કરિઅરનો સૌથી મુશ્કેલ રોલ",entertainment,0.9996510744094849,ee
2064,tech,"અમેરિકામાં 'સેલ'થી ભારતને થઈ રહ્યો છે ફાયદો, જાણો કેવી રીતે?",entertainment,0.9994279742240906,te
2065,entertainment,"અનિલ કપૂરે સેલિબ્રિટીઝને આપી ચેલેન્જ, પત્ની સાથે શેર કરી તસવીર",entertainment,0.9995529055595398,ee
2066,entertainment,જ્યારે અટલ બિહારી વાજપેયી માટે દિલીપ કુમારે પાક. PMને ઝાટકી કાઢ્યા હતા,entertainment,0.9994221925735474,ee
2067,entertainment,"47 કરોડનું છે USમાં પ્રિયંકા-નિકનું 5 રૂમનું ઘર, જુઓ અંદરની તસવીરો",entertainment,0.9962472319602966,ee
2068,business,"43 દિવસની લડત બાદ જ્વેલર્સનું આંદોલન પૂર્ણ, સોની બજાર આજથી ધમધમશે",entertainment,0.999690055847168,be
2069,tech,"દિવાના બનાવવા આવી રહી છે આ આક્રમક બાઇક, લૂક્સ છે દમદાર",entertainment,0.9988439083099365,te
2070,entertainment,એક્ટર પ્રકાશ રાજ બેંગ્લુરુની આ બેઠક પરથી લડશે લોકસભા ચૂંટણી,entertainment,0.9994279742240906,ee
2071,business,"SBIની આ યોજના દ્વારા ખરીદો ખેતીલાયક જમીન, મળશે આ ફાયદા",entertainment,0.9988439083099365,be
2072,tech,"આ મહિને લોન્ચ થશે આ 4 શાનદાર ફોન, જેમા છે ખાસ સુવિધા",entertainment,0.9997486472129822,te
2073,entertainment,"Hotness Alert : મલાઇકા મિત્રોને ઘરે આપી ખાસ પાર્ટી, વાઇરલ થયા ફોટો",entertainment,0.9987962245941162,ee
2074,business,અહીં જવા માટે રેલવે યાત્રીઓને નહીં આપવો પડે વધારાનો ચાર્જ,entertainment,0.9988439083099365,be
2075,entertainment,કપૂર પરિવારે આર.કે.સ્ટુડિયો વેચવા કાઢ્યાના ન્યૂઝ પર કરીનાએ શું કહ્યું?,entertainment,0.9994221925735474,ee
2076,entertainment,"બિગ બોસ-12: ફિનાલેમાં સલમાનથી થઇ મોટી ભૂલ, તમને ખબર પડી?",entertainment,0.9996695518493652,ee
2077,entertainment,Pink ડ્રેસમાં સારાનો જોવા મળ્યો હોટ અંદાજ,entertainment,0.9995065927505493,ee
2078,entertainment,"ટીવીની સૌથી હોટ એક્ટ્રેસ નિયા શર્માએ કર્યો ખુલાસો,""હું સિંગલ નથી""",entertainment,0.9994398951530457,ee
2079,business,લોન ફ્રોડ કેસમાં ચંદા કોચર અને વીડિયોકોન પ્રમુખ વેણુગોપાલના ઘરે EDની તપાસ,entertainment,0.9993759989738464,be
2080,entertainment,Good News! 'યે હૈ મોહબત્તે'નો એક્ટર કરણ બની રહ્યો છે પિતા,entertainment,0.9982830286026001,ee
2081,business,"LIVE : બજેટ સત્રના પ્રારંભે રાષ્ટ્રપતિનું સંબોધન, PMએ વિપક્ષને કરી સહકારની અપીલ",entertainment,0.9997546076774597,be
2082,tech,"માત્ર 4 દિવસ માટે સેલ, 8 હજાર રૂપિયા સુધી સસ્તામાં ખરીદો શાનદાર સ્માર્ટફોન્સ",entertainment,0.9997069239616394,te
2083,entertainment,"ટૂંક સમયમાં આવશે 'બાહુબલી'ની પ્રિક્વલ, શિવગામીની હશે સંપૂર્ણ કહાની !",entertainment,0.9996726512908936,ee
2084,business,વૈશ્વિક સોનામાં હાલ તેજીના સંકેત નથી,entertainment,0.9991550445556641,be
2085,tech,સ્પાઇડરમેન વીડિયો ગેમના ‘અવતાર’ને જોઇને તમે ફિલ્મી ‘સ્પાઈડી’ને ભૂલી જશો,entertainment,0.9994398951530457,te
2086,entertainment,Hot Pics: બોલિવૂડની યમી મમ્મી લીસા હેડનની બીચ પર મસ્તી,entertainment,0.9995148181915283,ee
2087,business,રાજધાની અને સંપર્ક ક્રાંતિ એક્સપ્રેસના નવા ડબ્બાની ચોરી!,entertainment,0.9993011951446533,be
2088,entertainment,HOT PHOTOSHOOT:  હાથમાં દિવો પણ બ્લાઉઝ પહેરવાનું ભૂલી ગઇ દિશા?,entertainment,0.6024001836776733,ee
2089,entertainment,'સ્ટાર ટ્રાવેલર' મેગેઝિન માટે ઐશ્વર્યાનું બોલ્ડ ફોટોશૂટ,entertainment,0.9995529055595398,ee
2090,entertainment,"ડોક્ટરનો આરોપ, પિતાએ આપેલા કેમિકલ્સથી નપુંસક થઈ ગયો હતો માઈકલ જેક્સન",entertainment,0.9995529055595398,ee
2091,entertainment,"રણબીર કપૂરની 'સંજૂ'નો નવું પોસ્ટર આવ્યું સામે, વિકી કૌશલ બન્યો બેસ્ટ ફ્રેન્ડ",entertainment,0.9994140863418579,ee
2092,entertainment,"કાર્તિક આર્યનનો નવો લુક ચોંકાવશે, લોકો ગણાવી રહ્યાં છે શાહરુખની નકલ",entertainment,0.9996726512908936,ee
2093,tech,"Facebook પર ટાઇપ કર્યા વગર મોકલો મેસેજ, અન્ય કામ પણ થશે સરળ",entertainment,0.9993308782577515,te
2094,tech,"વોટરડ્રોપ નોચ ડિસ્પ્લે અને ત્રણ કેમેરાવાળો Realme 3 આજે થશે લોન્ચ, આ હોઇ શકે ભાવ",entertainment,0.99977046251297,te
2095,business,"વડોદરા,રાજકોટ રેલવે સ્ટેશનો હવે અત્યાધુનિક સુવિધાથી સજ્જ થશે",entertainment,0.9996726512908936,be
2096,tech,આ એપથી તમે 90 જ સેકન્ડમાં મેળવી શકળો રૂ. 60 હજાર સુધીની Loan,entertainment,0.999824583530426,te
2097,business,"30 વર્ષ સુધી સોનાની કિમતમાં રહેશે તેજી, ભારત-ચીન બનશે સૌથી મોટી અર્થવ્યવસ્થા: WGC",entertainment,0.9998745918273926,be
2098,entertainment,"ટીવી એક્ટર રૂપાલી ગાંગુલી પર હુમલો, પોલીસે હુમલો કરનારની કરી ધરપકડ",entertainment,0.9994685053825378,ee
2099,business,પી.એફમાંથી પૈસા ઉપાડવા છે તો પાનકાર્ડ લાવવુ જ પડશે,entertainment,0.9990333318710327,be
2100,business,ચાંદી બે દિવસમાં રૂ. 1000 જયારે સોનું રૂ. 350 વધ્યું,entertainment,0.9998964071273804,be
2101,entertainment,ટીવીની આ હોટ એકટ્રેસના બિકીની અવતારે ઇન્ટરનેટ પર લગાવી આગ,entertainment,0.9994279742240906,ee
2102,business,Exclusive: મોદી સરકાર હજુ સુધી પૂરા નથી કરી શકી પોતાના 250 વાયદા,entertainment,0.9996514320373535,be
2103,business,દુનિયાનો સૌથી 'કમનસીબ માણસ' ! રૂ. 52 હજારમાં વેચી દીધી 6.5 લાખ કરોડની વસ્તુ!,entertainment,0.9997004270553589,be
2104,entertainment,ઇશા અંબાણીની સંગીત સેરેમનીમાં જ્યારે પ્રિયંકા-શાહરૂખ આવ્યા વર્ષો બાદ આમને-સામને...,entertainment,0.9996030926704407,ee
2105,entertainment,Video: 61 વર્ષના 'ઝક્કાસ' પાપા અનિલે દીકરીના રિસેપ્શનમાં કરી જોરદાર મસ્તી,entertainment,0.9986479878425598,ee
2106,tech,2018માં Google પર આ વસ્તુ સૌથી વધારે થઈ Search,entertainment,0.9993298053741455,te
2107,entertainment,બાહુબલીને ટક્કર આપવા સની લિયોનીએ લીધો આ અવતાર..,entertainment,0.9990333318710327,ee
2108,entertainment,"PHOTOS: પ્રિયંકા ચોપરાનાં લગ્નનાં સમાચાર વચ્ચે, BF નિક પરિવાર સાથે પહોચ્યો મુંબઇ",entertainment,0.9975520968437195,ee
2109,entertainment,પ્રિયંકા ચોપડા-નિક જોનસ આ તારીખે કરી શકે છે લગ્ન,entertainment,0.9988439083099365,ee
2110,entertainment,રણબીર કપૂરની માતાને જોઇને રફુચક્કર થઇ ગઇ કેટરિના,entertainment,0.9990333318710327,ee
2111,business,"ઉધારમાં મળશે પેટ્રોલ-ડીઝલ, આ કંપની આપી રહી છે ઓફર",entertainment,0.9991550445556641,be
2112,entertainment,"'મેટ ગાલા 2018': દીપિકા પાદુકોણે બતાવ્યો રેડ હોટ અવતાર, જુઓ Pics",entertainment,0.9985656142234802,ee
2113,business,IDBI બેંકના શેરધારકો માટે LIC ઓપન ઓફર લાવશે,entertainment,0.9981649518013,be
2114,entertainment,'તારક મેહતા કા ઉલ્ટા ચશ્મા' ફેઇમ ડો. હાથીનું હાર્ટ એટેકથી નિધન,entertainment,0.9994685053825378,ee
2115,tech,"Flipkartનું નવું પ્લેટફોર્મ લોન્ચ, હવે અડધાથી પણ ઓછી કિંમતમાં મળશે મોબાઈલ-લેપટોપ",entertainment,0.9995529055595398,te
2116,entertainment,કાર્તિક આર્યન અને કૃતિ સેનની ફિલ્મ LUKA CHUPPIનું પહેલુ પોસ્ટર રિલીઝ,entertainment,0.9997504353523254,ee
2117,business,US ડોલર સામે રૂપિયામાં કડાકોઃ 73.34ની ઐતિહાસિક નીચી સપાટીએ પહોંચ્યો,entertainment,0.996581494808197,be
2118,business,PNB કૌભાંડ: બ્રિટને નિરવ મોદી સાથે સંકળાયેલી માહિતી CBIને આપી,entertainment,0.9999251365661621,be
2119,entertainment,ધ્યાનથી જૂઓ સોનમનાં મંગલસૂત્રને અને જાણો શું છે તેની ખાસિયત,entertainment,0.9994279742240906,ee
2120,entertainment,89 વર્ષિય બોલિવૂડની શમ્મી આંટીનું લાંબી બીમારી બાદ નિધન,entertainment,0.9998056292533875,ee
2121,tech,તમારા ચૂંટણીકાર્ડમાં છે કોઈ ભૂલ? તો મોબાઈલથી આ રીતે સુધારી શકાય,entertainment,0.9995529055595398,te
2122,entertainment,"બ્રુના શેર કરી બોલ્ડ તસવીરો, જોઇને ઉડી જશે તમારા હોશ",entertainment,0.9988439083099365,ee
2123,tech,"રિલાયન્સ જિયોફોન-2ની જાહેરાત, રૂ. 500 આપીનો જૂનો ફોન બદલી શકાશે",entertainment,0.9992707371711731,te
2124,tech,"WhatsApp પર માત્ર ચેટીંગ કરો, ન મોકલો ફોટો-વીડિયો, વેંચાઈ રહ્યો છે તમારો ડેટા",entertainment,0.997860848903656,te
2125,entertainment,વાયરલ થઇ રહ્યા છે શમા સિકંદરના લેટેસ્ટ ઇન્સ્ટાગ્રામ ફોટોઝ,entertainment,0.9996726512908936,ee
2126,entertainment,"YearEnder2018: નેહાનું થયું બ્રેકઅપ તો અર્જૂનનાં તુટ્યા લગ્ન, 2018માં અલગ થઇ 8 જોડી",entertainment,0.9947609305381775,ee
2127,entertainment,"કઠુઆ પર કરિનાએ લખ્યું, હું શર્મિંદા છું, ટ્રોલર્સે કહ્યું-પોતાનાં પર કર શરમ",entertainment,0.9994398951530457,ee
2128,business,"આસુસ જેનફોન મેક્સ માર્કેટમાં આવ્યો, પાવર બેન્કની જેમ કરાશે ઉપયોગ",entertainment,0.9994398951530457,be
2129,business,રાજકોટઃઅમદાવાદને જોડતા બેટી ટોલનાકાને 14મી ફેબ્રુઆરી મધરાતથી લાગશે તાળાં,entertainment,0.9994398951530457,be
2130,entertainment,Video: શ્રીદેવીના પુન:જીવનની વાતની જાણો શું છે હકીકત,entertainment,0.9995695948600769,ee
2131,entertainment,"આમિર બનવા માંગતો હતો 'ઓમકારા'નો લંગડા ત્યાગી, આ કારણે ન મળ્યો રોલ",entertainment,0.9994685053825378,ee
2132,business,GOOD NEWS: હવે ATMમાંથી પૈસા કાઢવા પર નહિં લાગે GST,entertainment,0.9999371767044067,be
2133,entertainment,"Bigg Boss 12 ગોવામાં લોન્ચ, સલમાને આ જોડી સામેલ થવાની કરી જાહેરાત",entertainment,0.9986427426338196,ee
2134,business,પેટ્રોલ-ડીઝલઃ સરકારે જેટલા ભાવ ઘટાડ્યાં એટલા તો માત્ર નવ દિવસમાં વધી ગયા!,entertainment,0.9994398951530457,be
2135,entertainment,શું પ્રેગ્નન્ટ છે કરિના કપૂર? જાણો Viral Picturesની હકીકત,entertainment,0.9952389001846313,ee
2136,entertainment,"રેમ્પ વોક પર જોવા મળ્યા બોલિવૂડ સિતારાઓ, અભિનેત્રિઓએ પણ બતાવ્યો પોતાનો જલવો",entertainment,0.9996030926704407,ee
2137,business,"બેંકમાં ખાતુ ખોલવા માટે Aadhaarની કોપી નથી માન્ય, જાણી લો નિયમો",entertainment,0.9993011951446533,be
2138,entertainment,સોનમના રિસેપ્શનમાં જોવા મળ્યો બોલિવૂડ સેલેબ્સનો જલવો...,entertainment,0.9988439083099365,ee
2139,entertainment,"'નાગિન 3' માં આ લોકપ્રિય એકટરની થશે એન્ટ્રી, શોમાં આવ્યું નવુ ટિવસ્ટ",entertainment,0.9997301697731018,ee
2140,entertainment,"કેરળનાં પૂરથી પરેશાન થયો જ્હોન અબ્રાહમ, ફેન્સને મદદ માટે કરી અપીલ",entertainment,0.9996726512908936,ee
2141,tech,"WhatsApp લાવ્યું કમાલનું ફિચર, બદલાઈ જશે ચેટિંગનો અનુભવ",entertainment,0.9894735217094421,te
2142,entertainment,સુપરસ્ટાર શ્રીદેવીના અંતિમ દર્શન કરવા ફેન્સનું ઉમટ્યું ઘોડાપૂર,entertainment,0.9995529055595398,ee
2143,business,રાજ્યમાં ખેડૂતોને હવે 8ને બદલે 10 કલાક વીજ પુરવઠો અપાશે,entertainment,0.9990322589874268,be
2144,entertainment,"Box Office Collection: 'વીરે દી વેડિંગ' છવાઇ, બની ગઇ વર્ષની ત્રીજી સૌથી હિટ ફિલ્મ",entertainment,0.9999761581420898,ee
2145,tech,"સ્ટીલબર્ડે લોન્ચ કર્યુ નવું હેલ્મેટ, ઉઠાવી શકશો મ્યુઝિક અને કોલનો આનંદ",entertainment,0.9995465874671936,te
2146,entertainment,"#MeToo પર બોલ્યા અસરાની: 'આને સીરિયસલી ન લો, આ ફક્ત પબ્લિસિટી સ્ટંટ છે'",entertainment,0.980488657951355,ee
2147,tech,VIDEO: ગુજ્જુ ભાઇની શોધ: સાંકડા રસ્તામાં સડસડાટ ચાલશે આ કાર,entertainment,0.9995126724243164,te
2148,business,"PNBએ શરૂ કરી ખાસ ફિક્સ્ડ ડિપોઝિટ સ્કીમ, જાણો 111/222/333 દિવસનો પ્લાન",entertainment,0.9994298815727234,be
2149,entertainment,"સલમાન ખાને જમ્મુ-કાશ્મીરના CM સાથે કરી મુલાકાત, 1 કલાક ચાલી વાતચીત",entertainment,0.9997866749763489,ee
2150,entertainment,શું  શાહરૂખ ખાને ખરેખર રાકેશ શર્માની બાયોપિક છોડી?,entertainment,0.9993011951446533,ee
2151,tech,Samsungનો લેટેસ્ટ સ્માર્ટફોન Galaxy A6+ની કિંમતમાં થયો ઘટાડો,entertainment,0.9957731366157532,te
2152,business,જુવો આવી છે Jio સ્માર્ટ ફોનની ખાસિયતો...,entertainment,0.999975323677063,be
2153,entertainment,આ ફિલ્મનુ શૂટિંગ પૂરુ થયા બાદ ખેતી કરવા પોતાના ગામ જાય છે આ બોલીવૂડ એક્ટર,entertainment,0.9996155500411987,ee
2154,business,RBIએ આ બેંક પર લગાવ્યો 1 કરોડ રૂપિયાનો દંડ,entertainment,0.9989835619926453,be
2155,business,"5 દિવસ સુધી બેંકો રહેશે બંધ, કેશની થઇ શકે છે મુશ્કેલી",entertainment,0.9981111288070679,be
2156,entertainment,જાણો કઇ તારીખથી શરૂ થશે 'ફેમિલી ટાઇમ વિથ કપિલ શર્મા'?,entertainment,0.9988439083099365,ee
2157,business,આજથી જાણો કઈ વસ્તુઓ થશે મોંઘી અને કઈ થશે સસ્તી,entertainment,0.9996460676193237,be
2158,entertainment,#MeToo: 'તારા'ની લેખિકાએ લગાવ્યો 'સંસ્કારી બાબુ' પર રેપનો આરોપ,entertainment,0.9884405136108398,ee
2159,business,નફો મેળવવા માંગો છો તો આ શેરોમાં સોદા કરો,entertainment,0.9991912245750427,be
2160,entertainment,"Hotness Alert: ટીવીની સંસ્કારી વહુએ છોડી શરમ, તસવીરોમાં બતાવ્યો બોલ્ડ અંદાજ",entertainment,0.9990166425704956,ee
2161,tech,નવી કાર ખરીદવાનું વિચારી રહ્યાં છો તો આ કાર મળશે તમારા બજેટમાં,entertainment,0.9994279742240906,te
2162,entertainment,રીટા ભાદુરી જન્મે બંગાળી પરંતુ દિલથી હતાં ગુજરાતી,entertainment,0.9990435242652893,ee
2163,business,ટ્રેનના મુસાફરો માટે ઉપયોગી સમાચારઃ કોઈ પરેશાની હોય તો આ રીતે કરી શકો છો ફરિયાદ,entertainment,0.9996155500411987,be
2164,entertainment,સોશિયલ મીડિયા ટ્રાયલ ન્યાયતંત્રનો વિકલ્પ બની શકશે નહીં: સ્વરા ભાસ્કર,entertainment,0.9994398951530457,ee
2165,entertainment,આ એક્ટર્સે નિભાવ્યો The Accidental Prime Ministerમાં સોનિયા ગાંધીનો રોલ,entertainment,0.9996764659881592,ee
2166,entertainment,બહેનને BFF બનાવી દીપિકાએ કરી ખાસ મસ્તી,entertainment,0.9991368651390076,ee
2167,tech,"આ એપની મદદથી જાણો તમારૂ PF બેલેન્સ, ઘરે બેઠા બનાવો નવું પાનકાર્ડ",entertainment,0.9997809529304504,te
2168,business,"Paytm પર અગામી મહિનાથી ખરીદી શકસો આ સ્કીમ, બેંક કરતા વધારે આપશે નફો",entertainment,0.973042368888855,be
2169,business,શુક્રવારે લોન્ચ થશે 125 રૂપિયાનો સિક્કો,entertainment,0.9777203798294067,be
2170,entertainment,'મેક્સિમ' મેગેઝિન માટે નેહા શર્માનું બોલ્ડ ફોટોશૂટ,entertainment,0.9994685053825378,ee
2171,entertainment,"સલમાનને સજા થવાથી બોલિવૂડની આ અભિનેત્રીને થઇ ખુશી, શેર કર્યો ફોટો",entertainment,0.9995529055595398,ee
2172,entertainment,13 કરોડના  ફ્લેટ બાદ આલિયાએ ખરીદી luxurious વેનિટી વેન,entertainment,0.9993908405303955,ee
2173,entertainment,મારી પાસેથી હંમેશા સાડી પહેરવાની અપેક્ષા ન રાખોઃ રાધિકા,entertainment,0.9994685053825378,ee
2174,business,"છેવટે મેગી પરનો પ્રતિબંધ હટ્યો, મુંબઇ હાઇકોર્ટનો શરતોઆધીન ચુકાદો",entertainment,0.9996726512908936,be
2175,tech,"અફલાતૂન કેમેરા, જોરદાર બેટરી, આવો છે SONYનો નવો સ્માર્ટફોન",entertainment,0.9993011951446533,te
2176,entertainment,'કોમોલિકા' હિના ખાનના આ બ્લેક એન્ડ વ્હાઇટ અવતારે લગાવી આગ,entertainment,0.9994685053825378,ee
2177,tech,"Oppo F9 Pro સ્માર્ટફોનની કિંમતમાં થયો ઘટાડો, હવે ખરીદો માત્ર આટલામાં",entertainment,0.9998251795768738,te
2178,tech,"ફેસબુકે યૂજર્સને કર્યા એલર્ટ, કહ્યું - ફરી થઈ શકે છે ડેટા લીક",entertainment,0.9993011951446533,te
2179,tech,BSNL આપી રહી છે 78 રુપિયામાં 20 GB ડેટા,tech,0.47922283411026,tt
2180,tech,"આ કંપનીએ લોન્ચ કર્યો ધમાકેદાર પ્લાન, એક મહિના સુધી બધુ જ ફ્રી",entertainment,0.9994398951530457,te
2181,entertainment,"ટ્રેડિશનલ ઠાઠમાં જોવા મળી એશ્વર્યા રાય બચ્ચન, જુઓ Pisc",entertainment,0.999955415725708,ee
2182,entertainment,"'દિલબર' ગર્લ'ના હોટ ડાન્સે ફરી મચાવી ધૂમ, ચલકાતી કમરે કર્યા દિવાના",entertainment,0.9996726512908936,ee
2183,business,"આગામી અઠવાડિયે 3 દિવસ બંધ રહેશે બેન્ક, ઝડપી પતાવી લો કામ",entertainment,0.9996351003646851,be
2184,tech,"30 હજારનું TV 20 હજાર રુપિયામાં લાવો ઘરે, અહીં શરુ થયો Sale",entertainment,0.9999362230300903,te
2185,entertainment,"સોફિયા હયાતે પતિને ગણાવ્યો દગાબાજ, ગર્ભમાં જ ગુમાવ્યું બાળક",entertainment,0.9994685053825378,ee
2186,tech,"તમને ફોટો પાડવો અને પડાવવાનો છે શોખ, ખૂબ ઓછા ભાવમાં છે આ ગેજેટ",entertainment,0.9994685053825378,te
2187,entertainment,"લગ્ન પહેલા રણવીર સિંહને મળ્યા Good News, જાણો શું છે",entertainment,0.9960166811943054,ee
2188,business,વાઇબ્રન્ટ ગુજરાત સમિટઃપ્રવેશ માટે ઓનલાઇન રજીસ્ટ્રેશન ફરજિયાત,entertainment,0.9995529055595398,be
2189,business,"અન્યને ટ્રાન્સફર કરી શકશો તમારી કન્ફર્મ ટ્રેન ટિકિટ, આ છે સુવિધા",entertainment,0.9995529055595398,be
2190,entertainment,"નિયા શર્મા બની એશિયાની બીજા નંબરની સૌથી સેક્સી વુમન, જુઓ હોટ Pics",entertainment,0.982086181640625,ee
2191,entertainment,અનિલ કપૂરે દુઃખની ઘડીમાં સાથ આપવા બદલ મુંબઈ પોલીસનો માન્યો આભાર,entertainment,0.9994685053825378,ee
2192,tech,જો તમારો ફોન પાણીમાં પડી જાય તો તરત જ કરો આ સાત કામ,entertainment,0.9993011951446533,te
